Time,Accel,Brake,Car_Speed,Car_AutoSpeed,Car_AutoStatus,Bike_A_Status,Bike_B_Status,Bike_C_Status,Bike_D_Status,Bike_Distance,Vibrate_Status,BPM
0.0200,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
0.0400,0.0000,0.0000,0.7049,0.0000,False,False,False,False,False,0.0000,False
0.3733,0.0000,0.0000,1.1529,0.0000,False,False,False,False,False,0.0000,False
0.4543,0.0000,0.0000,0.3516,0.0000,False,False,False,False,False,0.0000,False
0.4994,0.0000,0.0000,0.1348,0.0000,False,False,False,False,False,0.0000,False
0.5570,0.0000,0.0000,0.0480,0.0000,False,False,False,False,False,0.0000,False
0.6025,0.0000,0.0000,0.0932,0.0000,False,False,False,False,False,0.0000,False
0.6636,0.0000,0.0000,0.0868,0.0000,False,False,False,False,False,0.0000,False
0.7318,0.0000,0.0000,0.0619,0.0000,False,False,False,False,False,0.0000,False
0.7857,0.0000,0.0000,0.0365,0.0000,False,False,False,False,False,0.0000,False
0.8328,0.0000,0.0000,0.0231,0.0000,False,False,False,False,False,0.0000,False
0.8754,0.0000,0.0000,0.0130,0.0000,False,False,False,False,False,0.0000,False
0.9250,0.0000,0.0000,0.0038,0.0000,False,False,False,False,False,0.0000,False
0.9731,0.0000,0.0000,0.0015,0.0000,False,False,False,False,False,0.0000,False
1.0208,0.0000,0.0000,0.0026,0.0000,False,False,False,False,False,0.0000,False
1.0637,0.0000,0.0000,0.0028,0.0000,False,False,False,False,False,0.0000,False
1.1066,0.0000,0.0000,0.0025,0.0000,False,False,False,False,False,0.0000,False
1.1497,0.0000,0.0000,0.0021,0.0000,False,False,False,False,False,0.0000,False
1.1921,0.0000,0.0000,0.0015,0.0000,False,False,False,False,False,0.0000,False
1.2346,0.0000,0.0000,0.0011,0.0000,False,False,False,False,False,0.0000,False
1.2790,0.0000,0.0000,0.0007,0.0000,False,False,False,False,False,0.0000,False
1.3218,0.0000,0.0000,0.0002,0.0000,False,False,False,False,False,0.0000,False
1.3644,0.0000,0.0000,0.0001,0.0000,False,False,False,False,False,0.0000,False
1.4102,0.0000,0.0000,0.0001,0.0000,False,False,False,False,False,0.0000,False
1.4530,0.0000,0.0000,0.0001,0.0000,False,False,False,False,False,0.0000,False
1.4952,0.0000,0.0000,0.0001,0.0000,False,False,False,False,False,0.0000,False
1.5378,0.0000,0.0000,0.0001,0.0000,False,False,False,False,False,0.0000,False
1.5931,0.0000,0.0000,0.0001,0.0000,False,False,False,False,False,0.0000,False
1.6357,0.0000,0.0000,0.0001,0.0000,False,False,False,False,False,0.0000,False
1.6786,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
1.7216,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
1.7677,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
1.8145,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
1.8589,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
1.9079,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
1.9556,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
2.0028,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
2.0559,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
2.1037,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
2.1550,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
2.2148,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
2.2679,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
2.3204,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
2.3688,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
2.4172,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
2.4656,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
2.5148,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
2.5632,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
2.6139,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
2.6658,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
2.7146,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
2.7625,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
2.8113,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
2.8633,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
2.9182,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
2.9703,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
3.0178,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
3.0663,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
3.1146,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
3.1653,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
3.2155,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
3.2654,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
3.3153,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
3.3642,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
3.4144,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
3.4635,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
3.5200,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
3.5755,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
3.6245,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
3.6758,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
3.7243,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
3.7730,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
3.8254,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
3.8746,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
3.9251,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
3.9746,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
4.0264,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
4.0792,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
4.1321,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
4.1873,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
4.2444,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
4.3001,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
4.3563,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
4.4138,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
4.4649,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
4.5174,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
4.5702,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
4.6315,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
4.6955,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
4.7596,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
4.8218,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
4.8815,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
4.9349,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
4.9930,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
5.0568,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
5.1170,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
5.1921,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
5.2484,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
5.3042,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
5.3549,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
5.4051,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
5.4559,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
5.5062,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
5.5574,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
5.6088,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
5.6602,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
5.7130,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
5.7721,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
5.8336,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
5.8904,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
5.9475,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
6.0040,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
6.0599,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
6.1161,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
6.1749,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
6.2508,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
6.3126,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
6.3769,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
6.4429,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
6.5111,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
6.5748,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
6.6460,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False
6.7101,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,0.0000,False
6.7786,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,134.0475,False
6.8396,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,132.1286,False
6.8995,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,130.3037,False
6.9600,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,128.6349,False
7.0203,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,127.0070,False
7.0819,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,125.4035,False
7.1432,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,123.8152,False
7.2060,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,122.2401,False
7.2712,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,120.6784,False
7.3350,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,119.0951,False
7.3971,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,117.5184,False
7.4618,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,116.0007,False
