Time,Accel,Brake,Car_Speed,Car_AutoSpeed,Car_AutoStatus,Bike_A_Status,Bike_B_Status,Bike_C_Status,Bike_D_Status,Bike_Distance,Vibrate_Status,BPM
1.0857,0.0000,0.0000,0.0027,0.0000,False,False,False,False,False,0.0000,False,True
1.1096,0.0000,0.0000,0.0025,0.0000,False,False,False,False,False,0.0000,False,True
1.1333,0.0000,0.0000,0.0023,0.0000,False,False,False,False,False,0.0000,False,True
1.1564,0.0000,0.0000,0.0021,0.0000,False,False,False,False,False,0.0000,False,True
1.1806,0.0000,0.0000,0.0015,0.0000,False,False,False,False,False,0.0000,False,True
1.2049,0.0000,0.0000,0.0013,0.0000,False,False,False,False,False,0.0000,False,True
1.2304,0.0000,0.0000,0.0011,0.0000,False,False,False,False,False,0.0000,False,True
1.2550,0.0000,0.0000,0.0009,0.0000,False,False,False,False,False,0.0000,False,True
1.2781,0.0000,0.0000,0.0007,0.0000,False,False,False,False,False,0.0000,False,True
1.3009,0.0000,0.0000,0.0004,0.0000,False,False,False,False,False,0.0000,False,True
1.3259,0.0000,0.0000,0.0002,0.0000,False,False,False,False,False,0.0000,False,True
1.3488,0.0000,0.0000,0.0001,0.0000,False,False,False,False,False,0.0000,False,True
1.3717,0.0000,0.0000,0.0001,0.0000,False,False,False,False,False,0.0000,False,True
1.3945,0.0000,0.0000,0.0001,0.0000,False,False,False,False,False,0.0000,False,True
1.4168,0.0000,0.0000,0.0001,0.0000,False,False,False,False,False,0.0000,False,True
1.4407,0.0000,0.0000,0.0001,0.0000,False,False,False,False,False,0.0000,False,True
1.4646,0.0000,0.0000,0.0001,0.0000,False,False,False,False,False,0.0000,False,True
1.4871,0.0000,0.0000,0.0001,0.0000,False,False,False,False,False,0.0000,False,True
1.5105,0.0000,0.0000,0.0001,0.0000,False,False,False,False,False,0.0000,False,True
1.5332,0.0000,0.0000,0.0001,0.0000,False,False,False,False,False,0.0000,False,True
1.5560,0.0000,0.0000,0.0001,0.0000,False,False,False,False,False,0.0000,False,True
1.5787,0.0000,0.0000,0.0001,0.0000,False,False,False,False,False,0.0000,False,True
1.6028,0.0000,0.0000,0.0001,0.0000,False,False,False,False,False,0.0000,False,True
1.6257,0.0000,0.0000,0.0001,0.0000,False,False,False,False,False,0.0000,False,True
1.6488,0.0000,0.0000,0.0001,0.0000,False,False,False,False,False,0.0000,False,True
1.6716,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
1.6948,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
1.7178,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
1.7407,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
1.8092,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
1.8466,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
1.8705,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
1.8927,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
1.9158,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
1.9397,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
1.9637,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
1.9877,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
2.0108,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
2.0336,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
2.0566,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
2.0801,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
2.1047,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
2.1311,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
2.1540,0.0000,0.0000,0.0001,0.0000,False,False,False,False,False,0.0000,False,True
2.1768,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
2.2005,0.0000,0.0000,0.0001,0.0000,False,False,False,False,False,0.0000,False,True
2.2240,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
2.2474,0.0000,0.0000,0.0001,0.0000,False,False,False,False,False,0.0000,False,True
2.2719,0.0000,0.0000,0.0001,0.0000,False,False,False,False,False,0.0000,False,True
2.2957,0.0000,0.0000,0.0001,0.0000,False,False,False,False,False,0.0000,False,True
2.3190,0.0000,0.0000,0.0001,0.0000,False,False,False,False,False,0.0000,False,True
2.3431,0.0000,0.0000,0.0001,0.0000,False,False,False,False,False,0.0000,False,True
2.3658,0.0000,0.0000,0.0001,0.0000,False,False,False,False,False,0.0000,False,True
2.3885,0.0000,0.0000,0.0001,0.0000,False,False,False,False,False,0.0000,False,True
2.4110,0.0000,0.0000,0.0001,0.0000,False,False,False,False,False,0.0000,False,True
2.4347,0.0000,0.0000,0.0001,0.0000,False,False,False,False,False,0.0000,False,True
2.4580,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
2.4810,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
2.5041,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
2.5265,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
2.5494,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
2.5722,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
2.5951,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
2.6183,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
2.6429,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
2.6658,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
2.6891,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
2.7118,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
2.7348,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
2.7585,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
2.7818,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
2.8049,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
2.8276,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
2.8625,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
2.8860,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
2.9110,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
2.9340,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
2.9590,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
2.9821,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
3.0059,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
3.0295,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
3.0532,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
3.0779,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
3.1015,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
3.1260,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
3.1495,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
3.1729,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
3.1966,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
3.2278,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
3.2514,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
3.2762,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
3.3008,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
3.3248,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
3.3482,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
3.3721,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
3.3962,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
3.4202,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
3.4449,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
3.4690,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
3.4933,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
3.5170,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
3.5420,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
3.5661,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
3.5902,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
3.6145,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
3.6391,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
3.6638,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
3.6875,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
3.7113,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
3.7358,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
3.7606,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
3.7849,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
3.8091,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
3.8325,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
3.8564,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
3.8797,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
3.9036,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
3.9277,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
3.9521,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
3.9763,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
4.0007,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
4.0254,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
4.0502,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
4.0766,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
4.1016,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
4.1273,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
4.1529,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
4.1775,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
4.2397,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
4.2633,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
4.2892,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
4.3141,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
4.3409,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
4.3667,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
4.3926,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
4.4187,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
4.4443,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
4.4707,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
4.4971,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
4.5231,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
4.5512,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
4.5819,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
4.6145,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
4.6476,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
4.6816,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
4.7170,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
4.7513,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
4.7860,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
4.8222,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
4.8521,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
4.8804,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
4.9080,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
4.9374,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
4.9784,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
5.0253,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
5.0659,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
5.1022,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
5.1366,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
5.1704,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
5.2023,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
5.2312,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
5.2596,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
5.2849,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
5.3115,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
5.3360,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
5.3614,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
5.3859,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
5.4106,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
5.4344,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
5.4587,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
5.4833,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
5.5079,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
5.5324,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
5.5571,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
5.5817,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
5.6064,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
5.6305,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
5.6559,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
5.6806,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
5.7050,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
5.7293,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
5.7543,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
5.7803,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
5.8060,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
5.8312,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
5.8596,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
5.8884,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
5.9183,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
5.9486,0.0000,0.0000,0.0001,0.0000,False,False,False,False,False,0.0000,False,True
5.9781,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
6.0064,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
6.0355,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
6.0644,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
6.0930,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
6.1214,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
6.1506,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
6.1792,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
6.2070,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
6.2362,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
6.2657,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
6.2964,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
6.3260,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
6.3552,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
6.3842,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
6.4132,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
6.4421,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
6.4712,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
6.5006,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
6.5304,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
6.5598,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
6.5873,0.0000,0.0000,0.0000,0.0000,False,False,False,False,False,0.0000,False,True
6.6655,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,0.0000,False,True
6.6943,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,127.5089,False,True
6.7209,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,125.9465,False,True
6.7457,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,125.1056,False,True
6.7711,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,124.3252,False,True
6.7973,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,123.5593,False,True
6.8228,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,122.7708,False,True
6.8490,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,121.9828,False,True
6.8745,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,121.1938,False,True
6.9008,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,120.4069,False,True
6.9266,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,119.6161,False,True
6.9518,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,118.8234,False,True
6.9774,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,118.0467,False,True
7.0026,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,117.2721,False,True
7.0427,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,116.4986,False,True
7.0682,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,115.4827,False,True
7.0932,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,114.5025,False,True
7.1175,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,113.7335,False,True
7.1432,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,112.9829,False,True
7.1688,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,112.2194,False,True
7.1933,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,111.4387,False,True
7.2179,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,110.6839,False,True
7.2432,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,109.9504,False,True
7.2684,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,109.2117,False,True
7.2944,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,108.4714,False,True
7.3238,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,107.7271,False,True
7.3516,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,106.9297,False,True
7.3772,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,106.1175,False,True
7.4020,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,105.3654,False,True
7.4289,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,104.6618,False,True
7.4537,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,103.9470,False,True
7.4828,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,103.2375,False,True
7.5080,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,102.5041,False,True
7.5336,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,101.7703,False,True
7.5599,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,101.0910,False,True
7.5862,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,100.4032,False,True
7.6120,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,99.7108,False,True
7.6386,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,99.0293,False,True
7.6660,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,98.3502,False,True
7.6925,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,97.6557,False,True
7.7191,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,96.9656,False,True
7.7456,0.0000,0.0000,0.0001,0.0000,False,True,False,False,False,96.2918,False,True
7.7739,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,95.6237,False,True
7.8012,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,94.9409,False,True
7.8277,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,94.2483,False,True
7.8551,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,93.5827,False,True
7.8822,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,92.9229,False,True
7.9094,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,92.2595,False,True
7.9365,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,91.6015,False,True
7.9661,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,90.9470,False,True
7.9941,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,90.2738,False,True
8.0207,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,89.5864,False,True
8.0474,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,88.9382,False,True
8.0747,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,88.3112,False,True
8.1007,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,87.6804,False,True
8.1272,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,87.0571,False,True
8.1534,0.0000,0.0000,0.0001,0.0000,False,True,False,False,False,86.4507,False,True
8.1791,0.0000,0.0000,0.0001,0.0000,False,True,False,False,False,85.8433,False,True
8.2054,0.0000,0.0000,0.0001,0.0000,False,True,False,False,False,85.2473,False,True
8.2318,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,84.6546,False,True
8.2615,0.0000,0.0000,0.0001,0.0000,False,True,False,False,False,84.0561,False,True
8.2881,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,83.4291,False,True
8.3138,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,82.7871,False,True
8.3405,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,82.1984,False,True
8.3668,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,81.6150,False,True
8.3921,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,81.0246,False,True
8.4180,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,80.4506,False,True
8.4431,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,79.8867,False,True
8.4694,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,79.3229,False,True
8.4947,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,78.7623,False,True
8.5203,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,78.1958,False,True
8.5461,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,77.6423,False,True
8.5733,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,77.0848,False,True
8.5995,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,76.5159,False,True
8.6244,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,75.9377,False,True
8.6496,0.0000,0.0000,0.0000,0.0000,False,True,False,False,False,75.3844,False,True
