Time,Accel,Brake,Car_Speed,Car_Status,Bike_Status,Bike_Distance
1.5929,0.0000,0.0000,0.0000,False,False,0.0000
1.6080,0.0000,0.0000,0.0000,False,False,0.0000
1.6231,0.0000,0.0000,0.0000,False,False,0.0000
1.6462,0.0000,0.0000,0.0000,False,False,0.0000
1.6614,0.0000,0.0000,0.0000,False,False,0.0000
1.6767,0.0000,0.0000,0.0000,False,False,0.0000
1.6909,0.0000,0.0000,0.0000,False,False,0.0000
1.7076,0.0000,0.0000,0.0000,False,False,0.0000
1.7238,0.0000,0.0000,0.0000,False,False,0.0000
1.7389,0.0000,0.0000,0.0000,False,False,0.0000
1.7616,0.0000,0.0000,0.0000,False,False,0.0000
1.7802,0.0000,0.0000,0.0000,False,False,0.0000
1.7967,0.0000,0.0000,0.0000,False,False,0.0000
1.8112,0.0000,0.0000,0.0000,False,False,0.0000
1.8269,0.0000,0.0000,0.0000,False,False,0.0000
1.8424,0.0000,0.0000,0.0000,False,False,0.0000
1.8581,0.0000,0.0000,0.0000,False,False,0.0000
1.9670,0.0000,0.0000,0.0000,False,False,0.0000
1.9846,0.0000,0.0000,0.0000,False,False,0.0000
1.9999,0.0000,0.0000,0.0000,False,False,0.0000
2.0144,0.0000,0.0000,0.0000,False,False,0.0000
2.0295,0.0000,0.0000,0.0000,False,False,0.0000
2.0449,0.0000,0.0000,0.0000,False,False,0.0000
2.0601,0.0000,0.0000,0.0000,False,False,0.0000
2.0753,0.0000,0.0000,0.0000,False,False,0.0000
2.0899,0.0000,0.0000,0.0000,False,False,0.0000
2.1054,0.0000,0.0000,0.0000,False,False,0.0000
2.1206,0.0000,0.0000,0.0000,False,False,0.0000
2.1361,0.0000,0.0000,0.0000,False,False,0.0000
2.1594,0.0000,0.0000,0.0000,False,False,0.0000
2.1746,0.0000,0.0000,0.0000,False,False,0.0000
2.1906,0.0000,0.0000,0.0000,False,False,0.0000
2.2061,0.0000,0.0000,0.0000,False,False,0.0000
2.2211,0.0000,0.0000,0.0000,False,False,0.0000
2.2366,0.0000,0.0000,0.0000,False,False,0.0000
2.2592,0.0000,0.0000,0.0000,False,False,0.0000
2.2745,0.0000,0.0000,0.0000,False,False,0.0000
2.2899,0.0000,0.0000,0.0000,False,False,0.0000
2.3052,0.0000,0.0000,0.0000,False,False,0.0000
2.3207,0.0000,0.0000,0.0000,False,False,0.0000
2.3359,0.0000,0.0000,0.0000,False,False,0.0000
2.3585,0.0000,0.0000,0.0000,False,False,0.0000
2.3736,0.0000,0.0000,0.0000,False,False,0.0000
2.3892,0.0000,0.0000,0.0000,False,False,0.0000
2.4045,0.0000,0.0000,0.0000,False,False,0.0000
2.4200,0.0000,0.0000,0.0000,False,False,0.0000
2.4426,0.0000,0.0000,0.0000,False,False,0.0000
2.4588,0.0000,0.0000,0.0000,False,False,0.0000
2.4734,0.0000,0.0000,0.0000,False,False,0.0000
2.4891,0.0000,0.0000,0.0000,False,False,0.0000
2.5117,0.0000,0.0000,0.0000,False,False,0.0000
2.5286,0.0000,0.0000,0.0000,False,False,0.0000
2.5478,0.0000,0.0000,0.0000,False,False,0.0000
2.5636,0.0000,0.0000,0.0000,False,False,0.0000
2.5820,0.0000,0.0000,0.0000,False,False,0.0000
2.6003,0.0000,0.0000,0.0000,False,False,0.0000
2.6190,0.0000,0.0000,0.0000,False,False,0.0000
2.6343,0.0000,0.0000,0.0000,False,False,0.0000
2.6523,0.0000,0.0000,0.0000,False,False,0.0000
2.6761,0.0000,0.0000,0.0000,False,False,0.0000
2.6919,0.0000,0.0000,0.0000,False,False,0.0000
2.7074,0.0000,0.0000,0.0000,False,False,0.0000
2.7234,0.0000,0.0000,0.0000,False,False,0.0000
2.7387,0.0000,0.0000,0.0000,False,False,0.0000
2.7532,0.0000,0.0000,0.0000,False,False,0.0000
2.7688,0.0000,0.0000,0.0000,False,False,0.0000
2.7925,0.0000,0.0000,0.0000,False,False,0.0000
2.8080,0.0000,0.0000,0.0000,False,False,0.0000
2.8237,0.0000,0.0000,0.0000,False,False,0.0000
2.8397,0.0000,0.0000,0.0000,False,False,0.0000
2.8547,0.0000,0.0000,0.0000,False,False,0.0000
2.8702,0.0000,0.0000,0.0000,False,False,0.0000
2.8861,0.0000,0.0000,0.0000,False,False,0.0000
2.9016,0.0000,0.0000,0.0000,False,False,0.0000
2.9256,0.0000,0.0000,0.0000,False,False,0.0000
2.9436,0.0000,0.0000,0.0000,False,False,0.0000
2.9593,0.0000,0.0000,0.0000,False,False,0.0000
2.9751,0.0000,0.0000,0.0000,False,False,0.0000
2.9916,0.0000,0.0000,0.0000,False,False,0.0000
3.0083,0.0000,0.0000,0.0000,False,False,0.0000
3.0238,0.0000,0.0000,0.0000,False,False,0.0000
3.0390,0.0000,0.0000,0.0000,False,False,0.0000
3.0536,0.0000,0.0000,0.0000,False,False,0.0000
3.0774,0.0000,0.0000,0.0000,False,False,0.0000
3.0928,0.0000,0.0000,0.0000,False,False,0.0000
3.1083,0.0000,0.0000,0.0000,False,False,0.0000
3.1240,0.0000,0.0000,0.0000,False,False,0.0000
3.1395,0.0000,0.0000,0.0000,False,False,0.0000
3.1545,0.0000,0.0000,0.0000,False,False,0.0000
3.1698,0.0000,0.0000,0.0000,False,False,0.0000
3.1939,0.0000,0.0000,0.0000,False,False,0.0000
3.2091,0.0000,0.0000,0.0000,False,False,0.0000
3.2246,0.0000,0.0000,0.0000,False,False,0.0000
3.2396,0.0000,0.0000,0.0000,False,False,0.0000
3.2536,0.0000,0.0000,0.0000,False,False,0.0000
3.2769,0.0000,0.0000,0.0000,False,False,0.0000
3.2919,0.0000,0.0000,0.0000,False,False,0.0000
3.3068,0.0000,0.0000,0.0000,False,False,0.0000
3.3218,0.0000,0.0000,0.0000,False,False,0.0000
3.3369,0.0000,0.0000,0.0000,False,False,0.0000
3.3588,0.0000,0.0000,0.0000,False,False,0.0000
3.3737,0.0000,0.0000,0.0000,False,False,0.0000
3.3886,0.0000,0.0000,0.0000,False,False,0.0000
3.4035,0.0000,0.0000,0.0000,False,False,0.0000
3.4315,0.0000,0.0000,0.0000,False,False,0.0000
3.4493,0.0000,0.0000,0.0000,False,False,0.0000
3.4652,0.0000,0.0000,0.0000,False,False,0.0000
3.4802,0.0000,0.0000,0.0000,False,False,0.0000
3.4952,0.0000,0.0000,0.0000,False,False,0.0000
3.5093,0.0000,0.0000,0.0000,False,False,0.0000
3.5243,0.0000,0.0000,0.0000,False,False,0.0000
3.5486,0.0000,0.0000,0.0000,False,False,0.0000
3.5653,0.0000,0.0000,0.0000,False,False,0.0000
3.5807,0.0000,0.0000,0.0000,False,False,0.0000
3.5960,0.0000,0.0000,0.0000,False,False,0.0000
3.6104,0.0000,0.0000,0.0000,False,False,0.0000
3.6255,0.0000,0.0000,0.0000,False,False,0.0000
3.6406,0.0000,0.0000,0.0000,False,False,0.0000
3.6637,0.0000,0.0000,0.0000,False,False,0.0000
3.6788,0.0000,0.0000,0.0000,False,False,0.0000
3.6931,0.0000,0.0000,0.0000,False,False,0.0000
3.7082,0.0000,0.0000,0.0000,False,False,0.0000
3.7232,0.0000,0.0000,0.0000,False,False,0.0000
3.7467,0.0000,0.0000,0.0000,False,False,0.0000
3.7617,0.0000,0.0000,0.0000,False,False,0.0000
3.7769,0.0000,0.0000,0.0000,False,False,0.0000
3.7913,0.0000,0.0000,0.0000,False,False,0.0000
3.8072,0.0000,0.0000,0.0000,False,False,0.0000
3.8304,0.0000,0.0000,0.0000,False,False,0.0000
3.8456,0.0000,0.0000,0.0000,False,False,0.0000
3.8609,0.0000,0.0000,0.0000,False,False,0.0000
3.8761,0.0000,0.0000,0.0000,False,False,0.0000
3.8911,0.0000,0.0000,0.0000,False,False,0.0000
3.9067,0.0000,0.0000,0.0000,False,False,0.0000
3.9300,0.0000,0.0000,0.0000,False,False,0.0000
3.9452,0.0000,0.0000,0.0000,False,False,0.0000
3.9607,0.0000,0.0000,0.0000,False,False,0.0000
3.9761,0.0000,0.0000,0.0000,False,False,0.0000
3.9908,0.0000,0.0000,0.0000,False,False,0.0000
4.0062,0.0000,0.0000,0.0000,False,False,0.0000
4.0295,0.0000,0.0000,0.0000,False,False,0.0000
4.0446,0.0000,0.0000,0.0000,False,False,0.0000
4.0598,0.0000,0.0000,0.0000,False,False,0.0000
4.0741,0.0000,0.0000,0.0000,False,False,0.0000
4.0892,0.0000,0.0000,0.0000,False,False,0.0000
4.1124,0.0000,0.0000,0.0000,False,False,0.0000
4.1274,0.0000,0.0000,0.0000,False,False,0.0000
4.1441,0.0000,0.0000,0.0000,False,False,0.0000
4.1593,0.0000,0.0000,0.0000,False,False,0.0000
4.1742,0.0000,0.0000,0.0000,False,False,0.0000
4.1898,0.0000,0.0000,0.0000,False,False,0.0000
4.2139,0.0000,0.0000,0.0000,False,False,0.0000
4.2295,0.0000,0.0000,0.0000,False,False,0.0000
4.2452,0.0000,0.0000,0.0000,False,False,0.0000
4.2613,0.0000,0.0000,0.0000,False,False,0.0000
4.2769,0.0000,0.0000,0.0000,False,False,0.0000
4.2918,0.0000,0.0000,0.0000,False,False,0.0000
4.3089,0.0000,0.0000,0.0000,False,False,0.0000
4.3251,0.0000,0.0000,0.0000,False,False,0.0000
4.3407,0.0000,0.0000,0.0000,False,False,0.0000
4.3564,0.0000,0.0000,0.0000,False,False,0.0000
4.3791,0.0000,0.0000,0.0000,False,False,0.0000
4.3946,0.0000,0.0000,0.0000,False,False,0.0000
4.4103,0.0000,0.0000,0.0000,False,False,0.0000
4.4261,0.0000,0.0000,0.0000,False,False,0.0000
4.4422,0.0000,0.0000,0.0000,False,False,0.0000
4.4578,0.0000,0.0000,0.0000,False,False,0.0000
4.4804,0.0000,0.0000,0.0000,False,False,0.0000
4.4961,0.0000,0.0000,0.0000,False,False,0.0000
4.5107,0.0000,0.0000,0.0000,False,False,0.0000
4.5262,0.0000,0.0000,0.0000,False,False,0.0000
4.5417,0.0000,0.0000,0.0000,False,False,0.0000
4.5571,0.0000,0.0000,0.0000,False,False,0.0000
4.5795,0.0000,0.0000,0.0000,False,False,0.0000
4.5949,0.0000,0.0000,0.0000,False,False,0.0000
4.6104,0.0000,0.0000,0.0000,False,False,0.0000
4.6258,0.0000,0.0000,0.0000,False,False,0.0000
4.6414,0.0000,0.0000,0.0000,False,False,0.0000
4.6568,0.0000,0.0000,0.0000,False,False,0.0000
4.6793,0.0000,0.0000,0.0000,False,False,0.0000
4.6946,0.0000,0.0000,0.0000,False,False,0.0000
4.7100,0.0000,0.0000,0.0000,False,False,0.0000
4.7252,0.0000,0.0000,0.0000,False,False,0.0000
4.7408,0.0000,0.0000,0.0000,False,False,0.0000
4.7566,0.0000,0.0000,0.0000,False,False,0.0000
4.7792,0.0000,0.0000,0.0000,False,False,0.0000
4.7945,0.0000,0.0000,0.0000,False,False,0.0000
4.8112,0.0000,0.0000,0.0000,False,False,0.0000
4.8269,0.0000,0.0000,0.0000,False,False,0.0000
4.8426,0.0000,0.0000,0.0000,False,False,0.0000
4.8580,0.0000,0.0000,0.0000,False,False,0.0000
4.8809,0.0000,0.0000,0.0000,False,False,0.0000
4.8967,0.0000,0.0000,0.0000,False,False,0.0000
4.9116,0.0000,0.0000,0.0000,False,False,0.0000
4.9273,0.0000,0.0000,0.0000,False,False,0.0000
4.9429,0.0000,0.0000,0.0000,False,False,0.0000
4.9585,0.0000,0.0000,0.0000,False,False,0.0000
4.9733,0.0000,0.0000,0.0000,False,False,0.0000
4.9922,0.0000,0.0000,0.0000,False,False,0.0000
5.0158,0.0000,0.0000,0.0000,False,False,0.0000
5.0314,0.0000,0.0000,0.0000,False,False,0.0000
5.0469,0.0000,0.0000,0.0000,False,False,0.0000
5.0624,0.0000,0.0000,0.0000,False,False,0.0000
5.0780,0.0000,0.0000,0.0000,False,False,0.0000
5.0928,0.0000,0.0000,0.0000,False,False,0.0000
5.1163,0.0000,0.0000,0.0000,False,False,0.0000
5.1318,0.0000,0.0000,0.0000,False,False,0.0000
5.1473,0.0000,0.0000,0.0000,False,False,0.0000
5.1629,0.0000,0.0000,0.0000,False,False,0.0000
5.1786,0.0000,0.0000,0.0000,False,False,0.0000
5.1940,0.0000,0.0000,0.0000,False,False,0.0000
5.2097,0.0000,0.0000,0.0000,False,False,0.0000
5.2255,0.0000,0.0000,0.0000,False,False,0.0000
5.2417,0.0000,0.0000,0.0000,False,False,0.0000
5.2653,0.0000,0.0000,0.0000,False,False,0.0000
5.2808,0.0000,0.0000,0.0000,False,False,0.0000
5.2964,0.0000,0.0000,0.0000,False,False,0.0000
5.3112,0.0000,0.0000,0.0000,False,False,0.0000
5.3266,0.0000,0.0000,0.0000,False,False,0.0000
5.3422,0.0000,0.0000,0.0000,False,False,0.0000
5.3658,0.0000,0.0000,0.0000,False,False,0.0000
5.3812,0.0000,0.0000,0.0000,False,False,0.0000
5.3966,0.0000,0.0000,0.0000,False,False,0.0000
5.4111,0.0000,0.0000,0.0000,False,False,0.0000
5.4265,0.0000,0.0000,0.0000,False,False,0.0000
5.4421,0.0000,0.0000,0.0000,False,False,0.0000
5.4653,0.0000,0.0000,0.0000,False,False,0.0000
5.4806,0.0000,0.0000,0.0000,False,False,0.0000
5.4961,0.0000,0.0000,0.0000,False,False,0.0000
5.5108,0.0000,0.0000,0.0000,False,False,0.0000
5.5264,0.0000,0.0000,0.0000,False,False,0.0000
5.5423,0.0000,0.0000,0.0000,False,False,0.0000
5.5657,0.0000,0.0000,0.0000,False,False,0.0000
5.5812,0.0000,0.0000,0.0000,False,False,0.0000
5.5967,0.0000,0.0000,0.0000,False,False,0.0000
5.6116,0.0000,0.0000,0.0000,False,False,0.0000
5.6273,0.0000,0.0000,0.0000,False,False,0.0000
5.6428,0.0000,0.0000,0.0000,False,False,0.0000
5.6583,0.0000,0.0000,0.0000,False,False,0.0000
5.6810,0.0000,0.0000,0.0000,False,False,0.0000
5.6970,0.0000,0.0000,0.0000,False,False,0.0000
5.7118,0.0000,0.0000,0.0000,False,False,0.0000
5.7272,0.0000,0.0000,0.0000,False,False,0.0000
5.7429,0.0000,0.0000,0.0000,False,False,0.0000
5.7587,0.0000,0.0000,0.0000,False,False,0.0000
5.7815,0.0000,0.0000,0.0000,False,False,0.0000
5.7974,0.0000,0.0000,0.0000,False,False,0.0000
5.8123,0.0000,0.0000,0.0000,False,False,0.0000
5.8289,0.0000,0.0000,0.0000,False,False,0.0000
5.8449,0.0000,0.0000,0.0000,False,False,0.0000
5.8606,0.0000,0.0000,0.0000,False,False,0.0000
5.8765,0.0000,0.0000,0.0000,False,False,0.0000
5.8998,0.0000,0.0000,0.0000,False,False,0.0000
5.9159,0.0000,0.0000,0.0000,False,False,0.0000
5.9319,0.0000,0.0000,0.0000,False,False,0.0000
5.9477,0.0000,0.0000,0.0000,False,False,0.0000
5.9636,0.0000,0.0000,0.0000,False,False,0.0000
5.9804,0.0000,0.0000,0.0000,False,False,0.0000
5.9964,0.0000,0.0000,0.0000,False,False,0.0000
6.0115,0.0000,0.0000,0.0000,False,False,0.0000
6.0291,0.0000,0.0000,0.0000,False,False,0.0000
6.0455,0.0000,0.0000,0.0000,False,False,0.0000
6.0616,0.0000,0.0000,0.0000,False,False,0.0000
6.0778,0.0000,0.0000,0.0000,False,False,0.0000
6.0930,0.0000,0.0000,0.0000,False,False,0.0000
6.1173,0.0000,0.0000,0.0000,False,False,0.0000
6.1335,0.0000,0.0000,0.0000,False,False,0.0000
6.1495,0.0000,0.0000,0.0000,False,False,0.0000
6.1652,0.0000,0.0000,0.0000,False,False,0.0000
6.1812,0.0000,0.0000,0.0000,False,False,0.0000
6.1978,0.0000,0.0000,0.0000,False,False,0.0000
6.2129,0.0000,0.0000,0.0000,False,False,0.0000
6.2291,0.0000,0.0000,0.0000,False,False,0.0000
6.2459,0.0000,0.0000,0.0000,False,False,0.0000
6.2623,0.0000,0.0000,0.0000,False,False,0.0000
6.2786,0.0000,0.0000,0.0000,False,False,0.0000
6.2939,0.0000,0.0000,0.0000,False,False,0.0000
6.3126,0.0000,0.0000,0.0000,False,False,0.0000
6.3319,0.0000,0.0000,0.0000,False,False,0.0000
6.3546,0.0000,0.0000,0.0000,False,False,0.0000
6.3718,0.0000,0.0000,0.0000,False,False,0.0000
6.3879,0.0000,0.0000,0.0000,False,False,0.0000
6.4130,0.0000,0.0000,0.0000,False,False,0.0000
6.4287,0.0000,0.0000,0.0000,False,False,0.0000
6.4477,0.0000,0.0000,0.0000,False,False,0.0000
6.4634,0.0000,0.0000,0.0000,False,False,0.0000
6.4791,0.0000,0.0000,0.0000,False,False,0.0000
6.4938,0.0000,0.0000,0.0000,False,False,0.0000
6.5092,0.0000,0.0000,0.0000,False,False,0.0000
6.5249,0.0000,0.0000,0.0000,False,False,0.0000
6.5405,0.0000,0.0000,0.0000,False,False,0.0000
6.5639,0.0000,0.0000,0.0000,False,False,0.0000
6.5792,0.0000,0.0000,0.0000,False,False,0.0000
6.5938,0.0000,0.0000,0.0000,False,False,0.0000
6.6093,0.0000,0.0000,0.0000,False,False,0.0000
6.6251,0.0000,0.0000,0.0000,False,False,0.0000
6.6403,0.0000,0.0000,0.0000,False,False,0.0000
6.6638,0.0000,0.0000,0.0000,False,False,0.0000
6.6791,0.0000,0.0000,0.0000,False,False,0.0000
6.6939,0.0000,0.0000,0.0000,False,False,0.0000
6.7093,0.0000,0.0000,0.0000,False,False,0.0000
6.7245,0.0000,0.0000,0.0000,False,False,0.0000
6.7485,0.0000,0.0000,0.0000,False,False,0.0000
6.7639,0.0000,0.0000,0.0000,False,False,0.0000
6.7796,0.0000,0.0000,0.0000,False,False,0.0000
6.7950,0.0000,0.0000,0.0000,False,False,0.0000
6.8111,0.0000,0.0000,0.0000,False,False,0.0000
6.8268,0.0000,0.0000,0.0000,False,False,0.0000
6.8427,0.0000,0.0000,0.0000,False,False,0.0000
6.8599,0.0000,0.0000,0.0000,False,False,0.0000
6.8749,0.0000,0.0000,0.0000,False,False,0.0000
6.8928,0.0000,0.0000,0.0000,False,False,0.0000
6.9088,0.0000,0.0000,0.0000,False,False,0.0000
6.9329,0.0000,0.0000,0.0000,False,False,0.0000
6.9489,0.0000,0.0000,0.0000,False,False,0.0000
6.9644,0.0000,0.0000,0.0000,False,False,0.0000
6.9800,0.0000,0.0000,0.0000,False,False,0.0000
6.9959,0.0000,0.0000,0.0000,False,False,0.0000
7.0906,0.0000,0.0000,0.0000,False,False,0.0000
7.1085,0.0000,0.0000,0.0000,False,False,0.0000
7.1247,0.0000,0.0000,0.0000,False,False,0.0000
7.1408,0.0000,0.0000,0.0000,False,False,0.0000
7.1572,0.0000,0.0000,0.0000,False,False,0.0000
7.1729,0.0000,0.0000,0.0000,False,False,0.0000
7.1885,0.0000,0.0000,0.0000,False,False,0.0000
7.2053,0.0000,0.0000,0.0000,False,False,0.0000
7.2294,0.0000,0.0000,0.0000,False,False,0.0000
7.2459,0.0000,0.0000,0.0000,False,False,0.0000
7.2622,0.0000,0.0000,0.0000,False,False,0.0000
7.2780,0.0000,0.0000,0.0000,False,False,0.0000
7.2935,0.0000,0.0000,0.0000,False,False,0.0000
7.3093,0.0000,0.0000,0.0000,False,False,0.0000
7.3253,0.0000,0.0000,0.0000,False,False,0.0000
7.3414,0.0000,0.0000,0.0000,False,False,0.0000
7.3573,0.0000,0.0000,0.0000,False,False,0.0000
7.3726,0.0000,0.0000,0.0000,False,False,0.0000
7.3892,0.0000,0.0000,0.0000,False,False,0.0000
7.4054,0.0000,0.0000,0.0000,False,False,0.0000
7.4213,0.0000,0.0000,0.0000,False,False,0.0000
7.4459,0.0000,0.0000,0.0000,False,False,0.0000
7.4615,0.0000,0.0000,0.0000,False,False,0.0000
7.4771,0.0000,0.0000,0.0000,False,False,0.0000
7.4919,0.0000,0.0000,0.0000,False,False,0.0000
7.5077,0.0000,0.0000,0.0000,False,False,0.0000
7.5236,0.0000,0.0000,0.0000,False,False,0.0000
7.5392,0.0000,0.0000,0.0000,False,False,0.0000
7.5628,0.0000,0.0000,0.0000,False,False,0.0000
7.5787,0.0000,0.0000,0.0000,False,False,0.0000
7.5935,0.0000,0.0000,0.0000,False,False,0.0000
7.6100,0.0000,0.0000,0.0000,False,False,0.0000
7.6257,0.0000,0.0000,0.0000,False,False,0.0000
7.6416,0.0000,0.0000,0.0000,False,False,0.0000
7.6578,0.0000,0.0000,0.0000,False,False,0.0000
7.6727,0.0000,0.0000,0.0000,False,False,0.0000
7.6887,0.0000,0.0000,0.0000,False,False,0.0000
7.7047,0.0000,0.0000,0.0000,False,False,0.0000
7.7293,0.0000,0.0000,0.0000,False,False,0.0000
7.7450,0.0000,0.0000,0.0000,False,False,0.0000
7.7605,0.0000,0.0000,0.0000,False,False,0.0000
7.7764,0.0000,0.0000,0.0000,False,False,0.0000
7.7912,0.0000,0.0000,0.0000,False,False,0.0000
7.8070,0.0000,0.0000,0.0000,False,False,0.0000
7.8230,0.0000,0.0000,0.0000,False,False,0.0000
7.8391,0.0000,0.0000,0.0000,False,False,0.0000
7.8556,0.0000,0.0000,0.0000,False,False,0.0000
7.8714,0.0000,0.0000,0.0000,False,False,0.0000
7.8960,0.0000,0.0000,0.0000,False,False,0.0000
8.0115,0.0000,0.0000,0.0000,False,False,0.0000
8.0355,0.0000,0.0000,0.0000,False,False,0.0000
8.0531,0.0000,0.0000,0.0000,False,False,0.0000
8.0691,0.0000,0.0000,0.0000,False,False,0.0000
8.0850,0.0000,0.0000,0.0000,False,False,0.0000
8.1010,0.0000,0.0000,0.0000,False,False,0.0000
8.1167,0.0000,0.0000,0.0000,False,False,0.0000
8.1317,0.0000,0.0000,0.0000,False,False,0.0000
8.1492,0.0000,0.0000,0.0000,False,False,0.0000
8.1680,0.0000,0.0000,0.0000,False,False,0.0000
8.1860,0.0000,0.0000,0.0000,False,False,0.0000
8.2050,0.0000,0.0000,0.0000,False,False,0.0000
8.2240,0.0000,0.0000,0.0000,False,False,0.0000
8.2432,0.0000,0.0000,0.0000,False,False,0.0000
8.2637,0.0000,0.0000,0.0000,False,False,0.0000
8.2831,0.0000,0.0000,0.0000,False,False,0.0000
8.3032,0.0000,0.0000,0.0000,False,False,0.0000
8.3223,0.0000,0.0000,0.0000,False,False,0.0000
8.3413,0.0000,0.0000,0.0000,False,False,0.0000
8.3587,0.0000,0.0000,0.0000,False,False,0.0000
8.3741,0.0000,0.0000,0.0000,False,False,0.0000
8.3904,0.0000,0.0000,0.0000,False,False,0.0000
8.4066,0.0000,0.0000,0.0000,False,False,0.0000
8.4234,0.0000,0.0000,0.0000,False,False,0.0000
8.4398,0.0000,0.0000,0.0000,False,False,0.0000
8.4646,0.0000,0.0000,0.0000,False,False,0.0000
8.4815,0.0000,0.0000,0.0000,False,False,0.0000
8.4975,0.0000,0.0000,0.0000,False,False,0.0000
8.5128,0.0000,0.0000,0.0000,False,False,0.0000
8.5287,0.0000,0.0000,0.0000,False,False,0.0000
8.5451,0.0000,0.0000,0.0000,False,False,0.0000
8.5615,0.0000,0.0000,0.0000,False,False,0.0000
8.5772,0.0000,0.0000,0.0000,False,False,0.0000
8.5924,0.0000,0.0000,0.0000,False,False,0.0000
8.6085,0.0000,0.0000,0.0000,False,False,0.0000
8.6248,0.0000,0.0000,0.0000,False,False,0.0000
8.6409,0.0000,0.0000,0.0000,False,False,0.0000
8.6589,0.0000,0.0000,0.0000,False,False,0.0000
8.6746,0.0000,0.0000,0.0000,False,False,0.0000
8.6904,0.0000,0.0000,0.0000,False,False,0.0000
8.7066,0.0000,0.0000,0.0000,False,False,0.0000
8.7229,0.0000,0.0000,0.0000,False,False,0.0000
8.7478,0.0000,0.0000,0.0000,False,False,0.0000
8.7638,0.0000,0.0000,0.0000,False,False,0.0000
8.7798,0.0000,0.0000,0.0000,False,False,0.0000
8.7951,0.0000,0.0000,0.0000,False,False,0.0000
8.8112,0.0000,0.0000,0.0000,False,False,0.0000
8.8276,0.0000,0.0000,0.0000,False,False,0.0000
8.8441,0.0000,0.0000,0.0000,False,False,0.0000
8.8602,0.0000,0.0000,0.0000,False,False,0.0000
8.8762,0.0000,0.0000,0.0000,False,False,0.0000
9.2096,0.0000,0.0000,0.0000,False,False,0.0000
